id,name,html_http,html_https,html_external-js,html_iframes,html_XMLHttpRequests,html_scriptTags,html_POST,html_GET,html_objectTags,html_bodyTags,html_imgTags,html_fromCharCode,html_formTags,html_document.write,html_document.writeIn,html_innerHTML,html_createElement('script'),html_tabs.executeScript(),html_appendChild(),html_%u,html_\x,html_\,html_%,html_!,html_href=javascript,html_ClickJack,html_VBScript,html_CoinHive,js_http,js_https,js_iframes,js_XMLHttpRequests,js_external-js,js_POST,js_GET,js_document.write,js_document.writeIn,js_innerHTML,js_fromCharCode,js_createElement('script'),js_keywords,js_tabs.executeScript(),js_appendChild,js_%u,js_\x,js_\,js_!,js_ClickJack,js_CoinHive,css_background-image,css_behavior,css_@import,permission_<all_urls>,permission_http://*/*,permission_https://*/*,permission_*://*/*,permission_webRequest,permission_webRequestBlocking,permission_tabs,permission_storage,permission_history,permission_cookies,permission_notifications,permission_background,permission_unlimitedStorage,permission_contextMenus,permission_management,permission_activeTab,permission_sessions,permission_identity,permission_webNavigation,permission_downloads,permission_debugger,permission_alarms,permission_scripting,permission_search,permission_fileSystem,permission_fileSystem.write,permission_desktopCapture,isMalicious
183,extension_4_10_0_0,0.002,0,0,0,0,0.003780718,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0.000162035,0.000136166,0,0,0,0,0.016617211,0.001812689,0.020408163,0.005,0.008196721,0.004310345,0.012311902,0,0,0.042328042,0.016260163,0.00174216,0.017216671,0,0.065411298,0,0.000173645,0.001188869,0.024869706,0,0,0.003134796,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
184,extension_1_4_1_0,0,0,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408497,0,0,0,0,0.032047478,0.06203424,0,0.055,0.057377049,0.011853448,0.027359781,0,0,0.11287478,0.134727062,0.010452962,0.042789922,0,0.0703667,0.003496503,0.000752463,0.013558898,0.086110525,0.136363636,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,extension_1_58_0_0,0,0,0,0,0,0.007561437,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408497,0,0,0,0,0.002769535,0.003625378,0,0,0,0.005387931,0.006839945,0,0,0.003527337,0,0,0.00142963,0.028571429,0.031714569,0,0.000115764,2.52E-05,0.002344731,0,0,0.000241138,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
186,extension_4_14_1_0,0.03,0.551401869,0.086956522,0.1,0,0.005671078,0,0,1,0.0625,0.461663948,0,0.506666667,0,0,0,0,0,0,0.5,0,0,0.006805477,0.005310458,0,0,0,0,0.07537092,0.116414904,0.142857143,0.1275,0.225409836,0.005387931,0.031463748,0.054054054,0,0.074074074,0.304297329,0.003484321,0.127187158,0,0.114469772,0.003496503,0.00177697,0.005135608,0.160608519,0,0,0.234627442,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,extension_1_1_2_4,0,0.037383178,0,0.1,0,0.039697543,0,0,0,0.083333333,0.019575856,0,0.013333333,0,0,0,0,0,0,0,0,0.007104796,0.001377299,0.000680828,0,0,0,0,0.001978239,0.007854985,0.06122449,0.025,0,0.003232759,0.006839945,0,0,0.02292769,0.00232288,0.012195122,0.004096092,0.142857143,0.018830525,0,0.000185222,0.000963639,0.007550923,0,0,0.01061008,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
188,extension_0_0_0_6,0,0.031152648,0,0,0,0.015122873,0,0,0,0.041666667,0.008156607,0,0.013333333,0,0,0,0,0,0,0,0,0,0.000162035,0.001633987,0,0,0,0,0.000197824,0.001208459,0,0,0.012295082,0,0,0,0,0.021164021,0.00232288,0.003484321,0.001626731,0,0.008919722,0,7.52E-05,0.000124019,0.004428319,0,0,0.004822763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,extension_3_7_18_0,0.03,0.031152648,0,0,0,0.166351607,0,0,0,0.083333333,0.017944535,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0.004084967,0,0,0,0,0.029673591,0.069284995,0.020408163,0.045,0.098360656,0.001077586,0.008207934,0,0,0.051146384,0.027874564,0.008710801,0.02430199,0.228571429,0.063429138,0.006993007,0.000503571,0.001083857,0.032137261,0,0,0.002893658,0,0.125,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190,extension_5_0_6_0,0.002,0.031152648,0,0,0,0.011342155,0,0,0,0.041666667,0,0,0.013333333,0,0,0,0,0,0,0,0,0.007104796,0.003645791,0.006672113,0,0,0,0,0.000395648,0.012890232,0,0.005,0.06557377,0.003232759,0.010943912,0,0,0.024691358,0.00232288,0.00174216,0.008070826,0.028571429,0.031714569,0,6.95E-05,0.000265619,0.009873429,0,0,0.009886665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191,extension_8_0_43_0,0.058,0.124610592,0.369565217,0.6,0,0.279773157,0,0,0,0.541666667,0.063621533,0,0.08,0,0,1,0,0,0.380952381,0,0,0.584369449,0.004780037,0.02001634,0,0,0,0,0.081701286,0.095468278,1,0.055,0.032786885,0.141163793,0.032831737,0.027027027,0,0.470899471,0.029036005,0.019163763,0.043389833,0.228571429,0.149157582,0.006993007,0.001499138,0.067610127,0.119770194,0,0,0.0448517,0.0625,0.708333333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192,extension_4_3_1_0,0.002,0.018691589,0.043478261,0,0,0.013232514,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0.000648141,0.000816993,0,0,0,0,0.00751731,0.005639476,0.020408163,0.025,0.004098361,0.004310345,0.009575923,0,0,0.042328042,0.008130081,0.003484321,0.007251435,0,0.019326065,0,0.000312561,0.00191825,0.024969719,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193,extension_5_3_7_0,0,0.012461059,0,0,0,0.007561437,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073194857,0.121047331,0,0.2075,0.168032787,0.134698276,0.424076607,0,0,0.08994709,0.177700348,0.031358885,0.150234241,0.057142857,0.303270565,0.048951049,0.031742357,0.06540155,0.283479092,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
194,extension_1_9_3_0,0.002,0.003115265,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.00174216,0.000105867,0,0.004955401,0,0,2.85E-06,0.000188912,0,0,0.00265252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,extension_2_5_8_0,0,0,0,0,0,0.005671078,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.00652819,0.016314199,0,0.025,0.024590164,0.007543103,0.012311902,0.013513514,0,0.026455026,0.019744483,0.00174216,0.021951406,0,0.085232904,0,0.105645787,0.028398848,0.047711387,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
196,extension_6_71_0_0,0.002,0.049844237,0.108695652,0,0,0.047258979,0,0,0,0.229166667,0.003262643,0,0,0,0,0,0,0,0,0,0,0,0.000162035,0.000408497,0,0,0,0,0.144411474,0.112185297,0.244897959,0.095,0.18852459,0.001077586,0.012311902,0.013513514,0,0.271604938,0.073170732,0.019163763,0.058525321,0.028571429,0.123389495,0,0.000966625,0.004860961,0.075392548,0,0,0.014709429,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,extension_5_12_0_0,0,0.043613707,0,0,0,0.017013233,0,0,0,0.0625,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0.000544662,0,0,0,0,0.002571711,0.006042296,0,0.005,0.008196721,0.001077586,0.006839945,0,0,0.0335097,0.00232288,0.00174216,0.002521003,0,0.011892963,0,7.52E-05,0.000644802,0.007284224,0,0,0.003858211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,extension_2_8_1_0,0.008,0,0,0,0,0.020793951,0,0,0,0.104166667,0.009787928,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0.000408497,0,0,0,0,0.004154303,0.009667674,0.12244898,0.065,0.045081967,0.007543103,0.032831737,0,0,0.238095238,0.011614402,0.036585366,0.008189603,0.057142857,0.105054509,0,0.000266256,0.000923725,0.02940915,0,0,0.018085363,0,0.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
199,extension_3_4_8_0,0.006,0.062305296,0,0.3,0,0.202268431,0.25,0,0,0.395833333,0.029363785,0,0.013333333,0,0,0,0,0,0,0,0,0,0.001215264,0.106072985,0,0,0,0,0.03620178,0.054380665,0.244897959,0.13,0.06557377,0.020474138,0.032831737,0.040540541,0,0.266313933,0.168408827,0.026132404,0.042505029,0.571428571,0.156590684,0,0.00276096,0.010763964,0.042366289,0,0,0.056185194,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Script-inf-Vir-Extension,0.38,0,0.195652174,0,0,0.026465028,0,0,0,0.020833333,0.088091354,0,0.013333333,0,0,0,0,0,0,0,0,0,0.027870048,0.012527233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16E-06,0,0,0,0,0,5.56E-06,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
201,extension_0_2_7_0,0,0,0,0,0,0.009451796,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.173689416,0.282779456,0.102040816,0.16,0.204918033,0.019396552,0.02872777,0.013513514,0,0.373897707,0.412311266,0.045296167,0.198880396,0,0.210604559,0.003496503,0.004954679,0.048706072,0.546355666,0,0,0.000723415,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202,extension_5_6_0_0,0.01,0.003115265,0,0.1,0,0.009451796,0,0,0,1,0.013050571,0,0,0,0,0,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0.01305638,0.001812689,0.020408163,0.005,0,0.001077586,0.005471956,0,0,0.026455026,0,0.00174216,0.001062109,0,0.007433102,0,1.16E-05,0.000143501,0.004233851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,extension_3_98_9_0,0,0,0,0,0,0.003780718,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.020178042,0.024974824,0.06122449,0.055,0.016393443,0.020474138,0.042407661,0,0,0.17989418,0.06387921,0.015679443,0.032790258,0.285714286,0.085728444,0.003496503,0.019158862,0.041976278,0.10215693,0,0,0.012056909,0.234375,0.041666667,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
204,extension_1_2_0_0,0,0,0,0,0,0.003780718,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408497,0,0,0,0,0,0,0,0.005,0,0.001077586,0.005471956,0,0,0.019400353,0.010452962,0.00174216,0.000845212,0,0.011892963,0,6.95E-05,0.000151103,0.003883808,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,extension_1_2_33_3,0,0,0,0,0,0.007561437,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.000486105,0.000953159,0,0,0,0,0.028684471,0.075931521,0,0.0375,0.024590164,0.002155172,0.006839945,0.013513514,0,0.063492063,0.013937282,0.006968641,0.014431432,0,0.029236868,0,2.89E-05,0.000471366,0.045244419,0,0,0.004822763,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206,extension_1_0_7_0,0,0.003115265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197824,0.000805639,0,0.02,0.004098361,0.003232759,0.013679891,0,0,0.02292769,0.00232288,0.005226481,0.001377127,0,0.009910803,0,7.52E-05,0.000143501,0.00591739,0,0,0.000241138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,extension_2021_6_12_0,0,0,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-05,0.028571429,0,0,0,0,5.56E-06,0,0,0.000964553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,extension_1_6430_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040282,0,0.01,0,0,0.002735978,0,0,0.007054674,0,0,6.02E-05,0,0.006442022,0,0,0,0.000322262,0,0,0.000723415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,extension_10_2_0_0,0,0,0,0,0,0.007561437,0,0,0,0.0625,0.004893964,0,0,0,0,0,0,0,0,0,0,0,0,0.000408497,0,0,0,0,0.001384768,0.007452165,0,0.01,0.016393443,0.005387931,0.004103967,0,0,0.014109347,1,0,0.014216255,0.142857143,0.026263627,0,0.000219951,0.071683736,0.024252964,0,0,0.018085363,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
210,Download27-Vir-Extension,0.084,0.00623053,0.02173913,0.1,0,0.049149338,0.25,0,0,0.020833333,0.102773246,0,0.08,0.034482759,0,0,0,0,0,0,0,0,0.004536985,0.002995643,0,0,0.083333333,0,0.000593472,0.00060423,0,0,0.004098361,0,0,0.013513514,0,0,0,0.003484321,9.98E-05,0,0.00049554,0,0,6.79E-05,2.78E-05,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,extension_0_2_2_0,0,0.009345794,0,0,0,0.005671078,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.000791296,0.002014099,0,0,0.016393443,0,0,0,0,0,0,0,5.34E-05,0,0.00049554,0,0,1.90E-06,3.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,extension_1_2_0_7,0,0.012461059,0,0.1,0,0.018903592,0,0,0,0.104166667,0.014681892,0,0,0,0,0,0,0,0,0,0,0,0.00032407,0.000272331,0,0,0,0,0.005934718,0.009063444,0.040816327,0.065,0.020491803,0.007543103,0.030095759,0,0,0.119929453,0.005807201,0.019163763,0.006149733,0.114285714,0.048067393,0,0.000202586,0.000557371,0.015529676,0,0,0.002411382,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
213,extension_1_9_7_0,0,0.00623053,0,0,0,0.005671078,0,0,0,0.020833333,0,0,0.026666667,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.001582591,0.004431017,0,0.005,0,0.003232759,0.005471956,0,0,0.058201058,0.004645761,0.00174216,0.004397339,0.057142857,0.019821606,0,7.52E-05,0.000151578,0.007078643,0,0,0.006751869,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
214,Download2-Vir-Extension,0.452,0,0.108695652,0,0,0.028355388,0,0,0,0.020833333,0.016313214,0,0,0,0,0,0,0,0,0,0,0,0.001053229,0.002178649,0,0,0,0,0.000395648,0.00040282,0,0,0,0,0,0.013513514,0,0,0.00116144,0.00174216,7.75E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,extension_1_3_8_0,0.004,0.062305296,0,0.1,0,0.003780718,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816993,0,0,0,0,0.000197824,0.004431017,0,0.005,0,0,0.002735978,0,0,0.001763668,0,0,0.001377127,0,0.022794846,0,1.16E-05,2.61E-05,0.002044694,0,0,0,0.015625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Download6-Vir-Extension,0.184,0,0,0,0,0.001890359,0,0,0,0.020833333,0.145187602,0,0.04,0,0,0,0,0,0,0,0,0,0.003564774,0.002859477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
217,Download5-Vir-Extension,0.128,0.012461059,0.152173913,0.4,0,0.043478261,0,0,0,0,0.019575856,0,0,0,0,0,0,0,0,0,0,0,0.000405088,0.010893246,0,0,0,0,0.001582591,0.00040282,0.040816327,0,0.004098361,0,0,0.013513514,0,0.008818342,0,0.00174216,1.89E-05,0,0.00049554,0,0,0,1.67E-05,0,0,0.000241138,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
218,extension_1_0_4_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0.001077586,0.005471956,0,0,0.015873016,0.00232288,0.00174216,0.000871894,0.028571429,0.008424182,0,7.52E-05,0.000122118,0.004106057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,extension_21_5_13_0,0,0,0,0,0,0.015122873,0,0,0,0.041666667,0.003262643,0,0,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0.000197824,0.003021148,0,0.0075,0.004098361,0.001077586,0.005471956,0,0,0.019400353,0.00232288,0.003484321,0.001135269,0,0.011892963,0,7.52E-05,0.000153479,0.0044561,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Download18-Vir-Extension,0.01,0,0.043478261,0,0,0.011342155,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0.001782387,0.000680828,0,0,0,0,0.001186944,0.00040282,0,0,0,0,0.002735978,0,0,0.001763668,0,0,0.000288336,0,0,0,0,5.18E-05,0.001850226,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
221,extension_2_17_0_0,0,0,0,0.1,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0,0.038872105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,extension_3_6_2_0,0,0,0,0,0,0.013232514,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.014836795,0.058207452,0,0.0575,0.028688525,0.002155172,0.010943912,0,0,0.038800705,0.005807201,0.003484321,0.021298132,0,0.026759167,0,0.012618223,0.025817739,0.065646912,0,0,0.000482276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,extension_2_70_1_4520,0,0,0,0,0,0.009451796,0,0,0,0.104166667,0,0,0,0,0,0,0,0,0,0,0,0,0.000162035,0.000680828,0,0,0,0,0.035608309,0.065458207,0.020408163,0.3075,0.077868852,0.0625,0.07250342,0.013513514,0,0.165784832,0.131242741,0.020905923,0.153662427,0.171428571,0.183349851,0,0.009509973,0.005452545,0.269238462,0,0,0.003858211,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
224,Download1-Vir-Extension,0.402,0.012461059,0.413043478,0.1,0,0.109640832,0,0,0.029411765,0.020833333,0.008156607,0,0.026666667,0,0,0,0.5,0,0.047619048,0,0,0.021314387,0.004050879,0.009123094,0,0,0,0,0.00553907,0.000805639,0,0.0075,0.016393443,0.001077586,0,0.27027027,0,0,0.00116144,0.008710801,0.00021948,0,0.00099108,0,0,5.70E-06,0.000161131,0,0,0,0.015625,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225,extension_1_18_0_0,0,0,0,0,0,0.034026465,0,0,0,0.020833333,0.003262643,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0.001361656,0,0,0,0,0.000395648,0.00060423,0,0.0075,0,0.001077586,0.002735978,0,0,0.042328042,0,0,0.00054999,0.028571429,0.003468781,0,0,1.19E-05,0.000311149,0,0,0.001205691,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
226,LikeJack-Vir-Extension,0.262,0.018691589,0.239130435,0.3,0,0.058601134,0,0,0,0.020833333,0.022838499,0,0.026666667,0.034482759,0,0,1,0,0.047619048,0,0,0,0.000810176,0.005718954,0,0.1,0,0,0.001186944,0.000805639,0,0,0.012295082,0,0,0,0,0,0,0.008710801,1.89E-05,0,0.00099108,0,0,2.38E-06,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,extension_0_1_8_0,0,0.003115265,0,0,0,0.011342155,0,0,0,0.0625,0.014681892,0,0,0,0,0,0,0,0,0,0,0.003552398,0.000243053,0.00122549,0,0,0,0,0.001186944,0.004833837,0.040816327,0.005,0,0.004310345,0.005471956,0.027027027,0,0.068783069,0.004645761,0.010452962,0.003552988,0,0.013379584,0,3.47E-05,0.000230931,0.006322995,0,0,0.000241138,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
228,extension_0_2_9_0,0,0.003115265,0,0,0,0.02268431,0,0,0,0.083333333,0.001631321,0,0.026666667,0,0,0,0,0,0,0,0,0,0,0.004493464,0,0,0,0,0.008308605,0.011883182,0.020408163,0.0075,0.020491803,0.001077586,0.005471956,0,0,0.042328042,0.004645761,0.003484321,0.003425604,0.028571429,0.025768087,0,0.000104187,0.00025564,0.007534254,0,0,0.004581625,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
229,extension_364_0_0_0,0.002,0.009345794,0,0,0,0.064272212,0,0,0,0.125,0.026101142,0,0,0,0,0,0,0,0,0,0,0,0.001053229,0.001089325,0,0,0,0,0.002176063,0.003423968,0,0.0225,0.004098361,0.001077586,0,0,0,0.007054674,0.078977933,0,0.004937861,0,0.046580773,0.003496503,0.005469826,0.010893685,0.010640189,0,0,0.001687967,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230,extension_0_5_25_0,0,0,0,0,0,0.017013233,0,0,0,0.104166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001361656,0,0,0,0,0.354500495,0.257804632,0,0.295,0.094262295,0.100215517,0.120383037,0.013513514,0,0.379188713,0.18699187,0.137630662,0.095693982,0,0.220515362,0.003496503,0.003524999,0.014513034,0.235873273,0,0,0.012056909,0,0.25,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,extension_2_1_14_0,0,0,0,0.1,0,0.003780718,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.021562809,0.034239678,0.06122449,0.1125,0.225409836,0.036637931,0.061559508,0,0,0.028218695,0.046457607,0.067944251,0.024771935,0,0.030227948,0,0.00104766,0.010081149,0.08042094,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,extension_3_2_0_0,0,0,0,0,0,0.028355388,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.000486105,0.000953159,0,0,0,0,0.002769535,0.006847936,0,0.005,0,0.007543103,0.001367989,0,0,0.010582011,0.003484321,0.008710801,0.004249298,0.028571429,0.010406343,0,0.000214163,0.000318362,0.01637978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
233,CryptedLinks-Vir-Extension,0.484,0.109034268,0.130434783,0,0,0.024574669,0,0,0,0.020833333,0.110929853,0,0,0,0,0,0,0,0,0,0.88028169,0.23268206,0.001134246,0.002859477,0,0,0,0,0.000197824,0.00040282,0,0,0,0,0,0.013513514,0,0,0,0.00174216,7.75E-06,0,0.00049554,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,extension_3_0_773_0,0,0,0,0,0,0.003780718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012462908,0.654783484,0.020408163,0.9375,1,1,0.834473324,0,0,0.252204586,0.020905923,0.066202091,0.060920661,0,0.062933598,0,7.52E-05,0.008657548,0.094606007,0,0,0.000241138,0.015625,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,extension_4_0_32_0,0,0,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.007319486,0.008862034,0,0.025,0.024590164,0.003232759,0.002735978,0,0,0.028218695,0.016260163,0.006968641,0.007611209,0.085714286,0.009415263,0,0,0.000403892,0.034054162,0,0,0.000723415,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,extension_0_6_3_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020141,0,0.0025,0,0.001077586,0,0,0,0.001763668,0,0.003484321,3.27E-05,0.057142857,0.00148662,0,0,1.05E-05,3.89E-05,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
